customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,Tempo_Cliente,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,Mensalidade,Total_Pago,Contas_Diarias,Churn_binario,Total_Servicos
7938-OUHIO,yes,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Electronic check,98.7,293.65,3.29,1,5.0
7940-UQQUG,no,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,1 ano,Yes,Bank transfer (automatic),104.4,6721.6,3.48,0,6.0
7941-RCJOW,no,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Credit card (automatic),19.55,1218.65,0.6516666666666667,0,1.0
7943-RQCHR,yes,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Electronic check,94.75,889.9,3.158333333333333,1,4.0
7945-HLKEA,no,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,1 ano,No,Electronic check,64.75,4039.5,2.158333333333333,0,5.0
7945-PRBVF,no,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Bank transfer (automatic),21.45,705.45,0.715,0,1.0
7950-XWOVN,no,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Mensal,No,Mailed check,34.7,383.55,1.1566666666666667,0,2.0
7951-QKZPL,yes,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Mailed check,24.5,740.3,0.8166666666666667,1,2.0
7951-VRDVK,no,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,No,Bank transfer (automatic),85.85,3003.55,2.8616666666666664,0,7.0
7952-OBOYL,no,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Mensal,Yes,Mailed check,89.85,244.45,2.9949999999999997,0,4.0
7954-MLBUN,no,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,2 anos,No,Bank transfer (automatic),99.45,3109.9,3.315,0,5.0
7956-XQWGU,no,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Credit card (automatic),19.4,460.25,0.6466666666666666,0,1.0
7957-RYHQD,yes,Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Mensal,Yes,Credit card (automatic),79.2,3233.85,2.64,1,3.0
7963-GQRMY,yes,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Mailed check,44.3,134.5,1.4766666666666666,1,1.0
7963-SHNDT,no,Female,0,No,No,52,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,2 anos,No,Mailed check,39.1,1982.1,1.3033333333333335,0,3.0
7964-VEXDG,no,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Mensal,No,Electronic check,80.35,1747.2,2.6783333333333332,0,3.0
7964-YESJC,no,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Mensal,No,Mailed check,66.3,1559.45,2.21,0,5.0
7964-ZRKKG,no,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,1 ano,Yes,Bank transfer (automatic),88.4,5798.3,2.9466666666666668,0,4.0
7966-YOTQW,no,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Mensal,Yes,Credit card (automatic),54.5,568.2,1.8166666666666667,0,3.0
7967-HYCDE,no,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,No,Bank transfer (automatic),70.7,553.4,2.356666666666667,0,1.0
7968-QUXNS,no,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,18.95,110.15,0.6316666666666666,0,1.0
7969-AULMZ,yes,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Electronic check,97.35,2119.5,3.2449999999999997,1,4.0
7969-FFOWG,no,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Mailed check,19.9,1292.6,0.6633333333333333,0,1.0
7971-HLVXI,no,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2 anos,Yes,Credit card (automatic),84.5,6130.85,2.816666666666667,0,3.0
7973-DZRKH,no,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,2 anos,Yes,Credit card (automatic),90.95,5930.05,3.0316666666666667,0,5.0
7975-JMZNT,no,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Bank transfer (automatic),91.7,6075.9,3.0566666666666666,0,8.0
7975-TZMLR,no,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1 ano,Yes,Electronic check,103.1,4889.3,3.4366666666666665,0,6.0
7976-CICYS,no,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Credit card (automatic),20.7,83.75,0.69,0,1.0
7977-HXJKU,no,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Mailed check,19.6,397.0,0.6533333333333334,0,1.0
7978-DKUQH,no,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Mensal,Yes,Electronic check,74.6,1797.75,2.4866666666666664,0,2.0
7979-CORPM,yes,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Mensal,Yes,Credit card (automatic),90.55,2282.55,3.018333333333333,1,4.0
7980-MHFLQ,no,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Mailed check,24.9,1859.2,0.83,0,2.0
7982-VCELR,no,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Credit card (automatic),94.8,3565.65,3.1599999999999997,0,4.0
7989-AWGEH,no,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Mensal,Yes,Electronic check,39.2,1838.15,1.3066666666666669,0,2.0
7989-CHGTL,yes,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Mailed check,19.6,19.6,0.6533333333333334,1,1.0
7989-VCQOH,no,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Mensal,No,Electronic check,83.25,1611.15,2.775,0,6.0
7993-NQLJE,no,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,No,Mailed check,75.1,1151.55,2.503333333333333,0,2.0
7993-PYKOF,yes,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,No,Electronic check,75.0,632.95,2.5,1,2.0
7994-UYIVZ,no,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Bank transfer (automatic),85.65,659.45,2.855,0,3.0
7994-XIRTR,no,Male,1,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,1 ano,No,Bank transfer (automatic),65.25,3529.95,2.175,0,4.0
7995-ZHHNZ,no,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,1 ano,No,Credit card (automatic),56.1,2386.85,1.87,0,3.0
7996-BPXHY,no,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Bank transfer (automatic),25.0,332.5,0.8333333333333334,0,2.0
7996-MHXLW,no,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Credit card (automatic),25.15,1683.6,0.8383333333333333,0,2.0
7997-EASSD,no,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,1 ano,Yes,Credit card (automatic),81.2,4965.1,2.7066666666666666,0,3.0
7998-WNZEM,no,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,No,Bank transfer (automatic),80.6,5708.2,2.6866666666666665,0,7.0
7998-ZLXWN,no,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Credit card (automatic),20.45,330.8,0.6816666666666666,0,1.0
8000-REIQB,yes,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,69.95,69.95,2.3316666666666666,1,1.0
8003-EWNDZ,no,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Electronic check,21.2,222.65,0.7066666666666667,0,1.0
8006-PYCSW,no,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.1,39.8,0.67,0,1.0
8007-YYPWD,no,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Bank transfer (automatic),25.05,369.1,0.8350000000000001,0,2.0
8008-ESFLK,no,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,No,Electronic check,110.5,5835.5,3.683333333333333,0,7.0
8008-HAWED,yes,Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,50.75,712.75,1.6916666666666667,1,3.0
8008-OTEZX,no,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Mailed check,19.65,708.8,0.6549999999999999,0,1.0
8010-EZLOU,yes,Male,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Electronic check,80.2,1217.25,2.6733333333333333,1,3.0
8012-SOUDQ,no,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Mensal,Yes,Electronic check,90.25,3838.75,3.0083333333333333,0,4.0
8015-IHCGW,no,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Electronic check,115.5,8425.15,3.85,0,8.0
8016-NCFVO,no,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Mensal,Yes,Electronic check,116.5,6382.55,3.8833333333333333,0,8.0
8016-ZMGMO,no,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,1 ano,Yes,Bank transfer (automatic),70.85,4738.85,2.3616666666666664,0,5.0
8017-LXHFA,yes,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Electronic check,94.75,2293.6,3.158333333333333,1,4.0
8017-UVSZU,no,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Mensal,No,Credit card (automatic),56.6,2379.1,1.8866666666666667,0,3.0
8019-ENHXU,yes,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Mensal,Yes,Electronic check,99.45,4138.05,3.315,1,6.0
8020-BWHYL,yes,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Credit card (automatic),75.3,1147.45,2.51,1,2.0
8022-BECSI,no,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Mailed check,19.6,422.5,0.6533333333333334,0,1.0
8023-QHAIO,no,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Mensal,Yes,Bank transfer (automatic),76.85,4275.75,2.5616666666666665,0,3.0
8024-XNAFQ,no,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,2 anos,Yes,Bank transfer (automatic),107.4,7748.75,3.58,0,7.0
8028-PNXHQ,no,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Bank transfer (automatic),24.25,1424.6,0.8083333333333333,0,2.0
8029-XYPWT,no,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Bank transfer (automatic),115.05,8016.6,3.835,0,8.0
8033-ATFAS,no,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Mensal,Yes,Mailed check,59.85,2341.5,1.995,0,3.0
8033-VCZGH,no,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1 ano,Yes,Electronic check,103.95,5231.3,3.4650000000000003,0,6.0
8034-RYTVV,no,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,1 ano,Yes,Credit card (automatic),84.25,4589.85,2.808333333333333,0,4.0
8035-BUYVG,yes,Male,0,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,1 ano,Yes,Electronic check,42.35,1716.45,1.4116666666666666,1,3.0
8035-PWSEV,no,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Mensal,Yes,Electronic check,89.25,487.05,2.975,0,4.0
8039-ACLPL,no,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,2 anos,No,Credit card (automatic),68.75,4888.2,2.2916666666666665,0,5.0
8039-EQPIM,no,Male,0,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,Bank transfer (automatic),60.25,4055.5,2.0083333333333333,0,5.0
8040-MNRTF,no,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,No,Mailed check,71.1,71.1,2.3699999999999997,0,1.0
8041-TMEID,no,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,2 anos,No,Credit card (automatic),108.5,6991.9,3.6166666666666667,0,7.0
8042-JVNFH,yes,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Mailed check,71.35,71.35,2.378333333333333,1,1.0
8042-RNLKO,no,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Bank transfer (automatic),25.45,1699.15,0.8483333333333333,0,2.0
8043-PNYSD,no,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Mailed check,19.55,1245.6,0.6516666666666667,0,1.0
8044-BGWPI,no,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Electronic check,21.15,306.05,0.705,0,1.0
8046-DNVTL,no,Male,0,Yes,No,62,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,2 anos,Yes,Credit card (automatic),38.6,2345.55,1.2866666666666666,0,3.0
8048-DSDFQ,no,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Mailed check,20.2,20.2,0.6733333333333333,0,1.0
8049-WJCLQ,no,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Mensal,No,Mailed check,60.2,563.5,2.006666666666667,0,3.0
8050-DVOJX,no,Male,1,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,No,Credit card (automatic),81.35,4060.9,2.7116666666666664,0,7.0
8050-WYBND,no,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,1 ano,Yes,Credit card (automatic),49.45,1031.4,1.6483333333333334,0,3.0
8050-XGRVL,no,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,1 ano,No,Credit card (automatic),54.75,3425.35,1.825,0,3.0
8051-HJRLT,yes,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,70.55,70.55,2.3516666666666666,1,1.0
8053-WWDRO,yes,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Bank transfer (automatic),19.5,146.3,0.65,1,1.0
8058-DMYRU,no,Male,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mensal,Yes,Electronic check,90.05,4931.8,3.0016666666666665,0,4.0
8058-INTPH,yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Electronic check,79.65,79.65,2.6550000000000002,1,2.0
8058-JMEQO,yes,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Electronic check,84.45,762.5,2.815,1,3.0
8059-UDZFY,no,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Bank transfer (automatic),105.35,3465.05,3.5116666666666663,0,6.0
8060-HIWJJ,no,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,2 anos,No,Credit card (automatic),86.55,5632.55,2.885,0,7.0
8062-YBDOE,yes,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,69.65,69.65,2.3216666666666668,1,1.0
8063-GBATB,yes,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Electronic check,85.25,2287.25,2.841666666666667,1,3.0
8063-RJYNF,yes,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Mensal,Yes,Electronic check,94.25,1483.25,3.1416666666666666,1,4.0
8064-RAVOH,no,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Mensal,Yes,Electronic check,49.85,49.85,1.6616666666666666,0,2.0
8065-BVEPF,no,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Bank transfer (automatic),99.1,6496.15,3.3033333333333332,0,5.0
8065-QBYTO,no,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,1 ano,Yes,Credit card (automatic),99.65,7181.25,3.3216666666666668,0,6.0
8065-YKXKD,yes,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,74.75,799.65,2.4916666666666667,1,2.0
8066-POXGX,yes,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Mensal,Yes,Electronic check,35.1,446.1,1.1700000000000002,1,1.0
8067-NIOYM,no,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Credit card (automatic),21.1,490.65,0.7033333333333334,0,1.0
8069-RHUXK,no,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,2 anos,No,Credit card (automatic),35.7,2545.7,1.1900000000000002,0,2.0
8069-YQQAJ,no,Male,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Mensal,Yes,Mailed check,31.1,419.7,1.0366666666666666,0,1.0
8070-AAWZP,no,Male,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,No,No,Mensal,No,Mailed check,34.25,828.2,1.1416666666666666,0,2.0
8071-SBTRN,no,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,2 anos,Yes,Mailed check,111.15,7737.55,3.705,0,7.0
8073-IJDCM,yes,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Mailed check,20.3,20.3,0.6766666666666666,1,1.0
8075-GXIUB,no,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Credit card (automatic),19.85,183.15,0.6616666666666667,0,1.0
8076-FEZKJ,no,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Mailed check,19.5,225.85,0.65,0,1.0
8079-XRJRS,yes,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1 ano,No,Electronic check,89.75,5769.6,2.9916666666666667,1,5.0
8080-DDEMJ,yes,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Electronic check,45.1,45.1,1.5033333333333334,1,1.0
8080-POTJR,no,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,1 ano,Yes,Credit card (automatic),79.3,2427.1,2.643333333333333,0,6.0
8082-GHXOP,no,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Mailed check,44.0,659.35,1.4666666666666666,0,1.0
8083-YTZES,yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,74.35,265.35,2.478333333333333,1,2.0
8084-OIVBS,no,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Mailed check,20.0,211.95,0.6666666666666666,0,1.0
8085-MSNLK,no,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Mailed check,113.95,6891.4,3.7983333333333333,0,8.0
8086-OVPWV,yes,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Electronic check,80.2,181.1,2.6733333333333333,1,2.0
8087-LGYHQ,no,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,94.05,811.65,3.135,0,4.0
8089-UZWLX,no,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,2 anos,No,Bank transfer (automatic),104.05,7413.55,3.4683333333333333,0,5.0
8091-TTVAX,no,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1 ano,No,Credit card (automatic),100.35,5681.1,3.3449999999999998,0,5.0
8092-NLTGF,no,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Bank transfer (automatic),24.75,1777.6,0.825,0,2.0
8095-WANWK,no,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Mailed check,45.25,428.7,1.5083333333333333,0,1.0
8096-LOIST,no,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Mensal,Yes,Electronic check,56.2,1093.4,1.8733333333333335,0,2.0
8097-OMULG,no,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,1 ano,No,Credit card (automatic),76.75,4541.9,2.558333333333333,0,6.0
8097-VBQTZ,no,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Mensal,Yes,Mailed check,69.9,3883.3,2.33,0,5.0
8098-LLAZX,yes,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Electronic check,95.45,396.1,3.1816666666666666,1,4.0
8098-TDCBU,no,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Electronic check,25.25,1108.2,0.8416666666666667,0,2.0
8099-MZPUJ,no,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Credit card (automatic),111.8,5443.65,3.7266666666666666,0,8.0
8100-HZZLJ,no,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Mensal,Yes,Electronic check,63.95,2737.05,2.131666666666667,0,4.0
8100-PNJMH,no,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Credit card (automatic),88.85,6132.7,2.9616666666666664,0,8.0
8104-OSKWT,no,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Electronic check,79.8,1001.2,2.6599999999999997,0,3.0
8106-GWQOK,no,Male,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,2 anos,Yes,Bank transfer (automatic),60.0,2193.2,2.0,0,5.0
8107-KNCIM,no,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Electronic check,75.1,1013.35,2.503333333333333,0,2.0
8107-RZLNV,no,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,2 anos,Yes,Bank transfer (automatic),106.3,7565.35,3.5433333333333334,0,6.0
8108-UXRQN,no,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Mensal,No,Electronic check,50.55,565.35,1.6849999999999998,0,3.0
8109-YUOHE,no,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,1 ano,No,Mailed check,56.1,946.95,1.87,0,3.0
8111-BKVDS,no,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Mensal,No,Bank transfer (automatic),40.7,449.3,1.3566666666666667,0,3.0
8111-RKSPX,yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Bank transfer (automatic),72.2,305.55,2.4066666666666667,1,2.0
8111-SLLHI,yes,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,105.65,4284.8,3.521666666666667,1,6.0
8118-LSUEL,yes,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Electronic check,106.4,2483.5,3.546666666666667,1,6.0
8118-TJAFG,no,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mensal,Yes,Electronic check,101.5,906.85,3.3833333333333333,0,5.0
8120-JDCAM,no,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Mailed check,69.55,284.9,2.3183333333333334,0,1.0
8123-QBNAZ,no,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Mensal,Yes,Credit card (automatic),104.5,3684.95,3.4833333333333334,0,6.0
8124-NZVGJ,no,Female,0,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,1 ano,Yes,Mailed check,49.25,255.6,1.6416666666666666,0,3.0
8125-QPFJD,no,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Bank transfer (automatic),84.9,6065.3,2.83,0,7.0
8128-YVJRG,yes,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Mailed check,79.65,604.7,2.6550000000000002,1,3.0
8129-GMVGI,no,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Mailed check,20.05,1090.1,0.6683333333333333,0,1.0
